osgb4000000074550372,http://data.ordnancesurvey.co.uk/id/4000000074550372,Rixon,,,,populatedPlace,Suburban Area,379426,114926,4000,25000,379028,114474,379552,115039,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Rixon,_Dorset",
osgb4000000074540922,http://data.ordnancesurvey.co.uk/id/4000000074540922,Gibbs Marsh,,,,populatedPlace,Other Settlement,375265,119745,15000,25000,374987,119347,375487,119890,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553766,http://data.ordnancesurvey.co.uk/id/4000000074553766,West Pulham,,,,populatedPlace,Hamlet,370289,108174,5000,25000,369978,107929,370518,108454,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554159,http://data.ordnancesurvey.co.uk/id/4000000074554159,Stallen,,,,populatedPlace,Hamlet,360600,116905,5000,25000,360374,116308,360874,117087,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553011,http://data.ordnancesurvey.co.uk/id/4000000074553011,Up Cerne,,,,populatedPlace,Hamlet,365773,102837,5000,25000,365519,102597,366019,103097,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553008,http://data.ordnancesurvey.co.uk/id/4000000074553008,Kitford,,,,populatedPlace,Other Settlement,377695,108880,15000,25000,377447,108638,377947,109138,DT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT11,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074550754,http://data.ordnancesurvey.co.uk/id/4000000074550754,Pleck,,,,populatedPlace,Hamlet,377259,117768,5000,25000,377039,117556,377539,118056,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074314021,http://data.ordnancesurvey.co.uk/id/4000000074314021,Folly,,,,populatedPlace,Other Settlement,372839,103195,15000,25000,372629,102914,373129,103414,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553007,http://data.ordnancesurvey.co.uk/id/4000000074553007,Stoke Wake,,,,populatedPlace,Hamlet,375874,106515,5000,25000,375705,106203,376628,106745,DT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT11,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553020,http://data.ordnancesurvey.co.uk/id/4000000074553020,Kingsbury Regis,,,,populatedPlace,Suburban Area,367655,119216,4000,25000,367397,118948,367897,119629,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553006,http://data.ordnancesurvey.co.uk/id/4000000074553006,Woolland,,,,populatedPlace,Village,377812,107292,8000,250000,377179,106549,378378,107713,DT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT11,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2633600
osgb4000000074553010,http://data.ordnancesurvey.co.uk/id/4000000074553010,Cerne Abbas,,,,populatedPlace,Village,366481,101134,10000,250000,365462,100786,367074,101835,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Cerne_Abbas,http://sws.geonames.org/2653423
osgb4000000074553005,http://data.ordnancesurvey.co.uk/id/4000000074553005,Leigh,,,,populatedPlace,Hamlet,378465,108451,5000,25000,378241,108269,378741,108826,DT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT11,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554149,http://data.ordnancesurvey.co.uk/id/4000000074554149,Middlemarsh,,,,populatedPlace,Other Settlement,367210,106931,15000,25000,366680,106582,367705,107574,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074315946,http://data.ordnancesurvey.co.uk/id/4000000074315946,Woodrow,,,,populatedPlace,Hamlet,375976,110792,5000,25000,375758,110572,376258,111072,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074550373,http://data.ordnancesurvey.co.uk/id/4000000074550373,Glue Hill,,,,populatedPlace,Suburban Area,378010,113177,3000,25000,377714,112834,378214,113352,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552246,http://data.ordnancesurvey.co.uk/id/4000000074552246,Plush,,,,populatedPlace,Village,371473,102221,4000,250000,371244,101884,371828,102462,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Plush,_Dorset",
osgb4000000074551881,http://data.ordnancesurvey.co.uk/id/4000000074551881,North Wootton,,,,populatedPlace,Hamlet,365529,114469,5000,25000,365349,114179,365938,114843,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541263,http://data.ordnancesurvey.co.uk/id/4000000074541263,Woolcombe,,,,populatedPlace,Hamlet,360262,105351,5000,25000,359887,105052,360601,105678,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552634,http://data.ordnancesurvey.co.uk/id/4000000074552634,Buckland Newton,,,,populatedPlace,Village,368685,105164,7000,250000,368408,104610,369555,105735,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2654398
osgb4000000074552635,http://data.ordnancesurvey.co.uk/id/4000000074552635,Rew,,,,populatedPlace,Hamlet,369845,105432,5000,25000,369715,105334,370215,105834,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074551867,http://data.ordnancesurvey.co.uk/id/4000000074551867,Aller,,,,populatedPlace,Hamlet,376693,103012,5000,25000,376490,102790,376990,103290,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552249,http://data.ordnancesurvey.co.uk/id/4000000074552249,Longburton,,,,populatedPlace,Village,364459,113298,13000,250000,364206,111655,365236,113686,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Longburton,http://sws.geonames.org/2643713
osgb4000000074551879,http://data.ordnancesurvey.co.uk/id/4000000074551879,Folke,,,,populatedPlace,Hamlet,365913,113464,5000,25000,365746,113186,366246,113686,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Folke,
osgb4000000074552636,http://data.ordnancesurvey.co.uk/id/4000000074552636,Woolford's Water,,,,populatedPlace,Village,369335,105301,3000,250000,369166,105251,369666,105751,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Woolford's_Water,
osgb4000000074551497,http://data.ordnancesurvey.co.uk/id/4000000074551497,Stourton Caundle,,,,populatedPlace,Village,371517,115134,8000,250000,371275,114381,371834,115632,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2636764
osgb4000000074553009,http://data.ordnancesurvey.co.uk/id/4000000074553009,Belchalwell,,,,populatedPlace,Hamlet,379102,109714,5000,25000,378820,109223,379320,109881,DT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT11,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553012,http://data.ordnancesurvey.co.uk/id/4000000074553012,Up Sydling,,,,populatedPlace,Hamlet,362773,101305,5000,25000,362413,101050,363174,101588,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548494,http://data.ordnancesurvey.co.uk/id/4000000074548494,Boys Hill,,,,populatedPlace,Hamlet,367302,110148,5000,25000,367043,109887,367543,110387,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Boys_Hill,
osgb4000000074551491,http://data.ordnancesurvey.co.uk/id/4000000074551491,Todber,,,,populatedPlace,Village,379735,119815,7000,250000,379496,119313,380336,120335,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2635750
osgb4000000074731166,http://data.ordnancesurvey.co.uk/id/4000000074731166,Yewstock,,,,populatedPlace,Other Settlement,378746,115318,15000,25000,378498,115067,378998,115567,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074578858,http://data.ordnancesurvey.co.uk/id/4000000074578858,Knackers Hole,,,,populatedPlace,Hamlet,378198,111388,5000,25000,377924,111107,378424,111607,DT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT11,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074551492,http://data.ordnancesurvey.co.uk/id/4000000074551492,Gannetts,,,,populatedPlace,Hamlet,379514,119671,5000,25000,379224,119396,379724,119896,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552632,http://data.ordnancesurvey.co.uk/id/4000000074552632,Henley,,,,populatedPlace,Hamlet,369351,104486,5000,25000,369048,104011,369774,104577,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074550371,http://data.ordnancesurvey.co.uk/id/4000000074550371,Sturminster Newton,,,,populatedPlace,Town,378649,114190,16000,2000000,377037,112834,379553,115217,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Sturminster_Newton,http://sws.geonames.org/2636583
osgb4000000074551875,http://data.ordnancesurvey.co.uk/id/4000000074551875,Stalbridge Weston,,,,populatedPlace,Hamlet,372371,116754,5000,25000,371842,116357,372445,116857,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541261,http://data.ordnancesurvey.co.uk/id/4000000074541261,Newland,,,,populatedPlace,Hamlet,369466,108394,5000,25000,369093,108104,369878,108727,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548497,http://data.ordnancesurvey.co.uk/id/4000000074548497,Holnest,,,,populatedPlace,Hamlet,365720,110239,5000,25000,365310,109671,365817,110404,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543481,http://data.ordnancesurvey.co.uk/id/4000000074543481,Fifehead St Quintin,,,,populatedPlace,Hamlet,377246,110237,5000,25000,376923,109977,377440,110489,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553380,http://data.ordnancesurvey.co.uk/id/4000000074553380,Milborne Port,,,,populatedPlace,Village,367752,118644,10000,250000,366698,118193,368198,119629,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Milborne_Port,http://sws.geonames.org/2642549
osgb4000000074315953,http://data.ordnancesurvey.co.uk/id/4000000074315953,Hill Street,,,,populatedPlace,Other Settlement,370790,111390,15000,25000,370546,111139,371046,111639,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548881,http://data.ordnancesurvey.co.uk/id/4000000074548881,Pleck,,,,populatedPlace,Hamlet,361702,104851,5000,25000,361264,104596,362009,105309,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553379,http://data.ordnancesurvey.co.uk/id/4000000074553379,Hazelbury Bryan,,,,populatedPlace,Village,374542,108903,20000,250000,373457,107123,375558,110136,DT10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT10,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2647370
