osgb4000000074543670,http://data.ordnancesurvey.co.uk/id/4000000074543670,Rye,,,,populatedPlace,Town,592107,120415,23000,2000000,590738,118511,594338,121780,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Rye,_East_Sussex",http://sws.geonames.org/2638909
osgb4000000074545913,http://data.ordnancesurvey.co.uk/id/4000000074545913,Appledore,,,,populatedPlace,Village,595673,129321,7000,250000,595354,128990,596103,130030,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Appledore,_Kent",
osgb4000000074545915,http://data.ordnancesurvey.co.uk/id/4000000074545915,Small Hythe,,,,populatedPlace,Hamlet,589329,130108,5000,25000,589001,129941,589501,130729,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Small_Hythe,
osgb4000000074544782,http://data.ordnancesurvey.co.uk/id/4000000074544782,Goddard's Green,,,,populatedPlace,Hamlet,581658,134454,5000,25000,581511,134249,582044,134749,TN17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN17,,,,Tunbridge Wells,http://data.ordnancesurvey.co.uk/id/7000000000018650,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543941,http://data.ordnancesurvey.co.uk/id/4000000074543941,Iden,,,,populatedPlace,Village,591679,123842,10000,250000,591136,123131,592136,124671,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Iden,_East_Sussex",http://sws.geonames.org/2646294
osgb4000000074545632,http://data.ordnancesurvey.co.uk/id/4000000074545632,Middle Quarter,,,,populatedPlace,Hamlet,589409,138171,5000,25000,589261,137933,589915,138433,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074545046,http://data.ordnancesurvey.co.uk/id/4000000074545046,Mill Corner,,,,populatedPlace,Village,582307,123426,5000,250000,582064,123202,582791,123702,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543688,http://data.ordnancesurvey.co.uk/id/4000000074543688,Durrant Green,,,,populatedPlace,Hamlet,588648,136861,5000,25000,588376,136589,588876,137089,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543943,http://data.ordnancesurvey.co.uk/id/4000000074543943,Peasmarsh,,,,populatedPlace,Village,588822,122782,8000,250000,588253,122242,589490,123245,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Peasmarsh,http://sws.geonames.org/2640536
osgb4000000074545921,http://data.ordnancesurvey.co.uk/id/4000000074545921,Further Quarter,,,,populatedPlace,Hamlet,589441,138981,5000,25000,589189,138785,589700,139285,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546198,http://data.ordnancesurvey.co.uk/id/4000000074546198,Kenardington,,,,populatedPlace,Village,597103,132653,7000,250000,596742,132256,597819,133071,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Kenardington,
osgb4000000074543961,http://data.ordnancesurvey.co.uk/id/4000000074543961,Rolvenden Layne,,,,populatedPlace,Village,585412,130146,5000,250000,584979,129755,585704,130520,TN17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN17,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Rolvenden_Layne,
osgb4000000074545910,http://data.ordnancesurvey.co.uk/id/4000000074545910,The Stocks,,,,populatedPlace,Hamlet,590578,127222,5000,25000,590435,126819,591750,127549,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544783,http://data.ordnancesurvey.co.uk/id/4000000074544783,Fosten Green,,,,populatedPlace,Hamlet,584000,136612,5000,25000,583335,136270,584297,136770,TN27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN27,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074317183,http://data.ordnancesurvey.co.uk/id/4000000074317183,Reading Street,,,,populatedPlace,Hamlet,592246,130563,5000,25000,591919,130286,592466,130935,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Reading_Street,
osgb4000000074543695,http://data.ordnancesurvey.co.uk/id/4000000074543695,Biddenden,,,,populatedPlace,Village,585091,138398,11000,250000,583757,138093,585393,139072,TN27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN27,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Biddenden,http://sws.geonames.org/2655713
osgb4000000074543686,http://data.ordnancesurvey.co.uk/id/4000000074543686,St Michaels,,,,populatedPlace,Suburban Area,588911,135270,3000,25000,588519,135076,589019,135576,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/St_Michaels,_Kent",
osgb4000000074543942,http://data.ordnancesurvey.co.uk/id/4000000074543942,Rye Foreign,,,,populatedPlace,Hamlet,590101,122583,5000,25000,589642,122272,590353,122772,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Rye_Foreign,
osgb4000000074545911,http://data.ordnancesurvey.co.uk/id/4000000074545911,Acton,,,,populatedPlace,Hamlet,590678,127789,5000,25000,590451,127601,590951,128157,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546200,http://data.ordnancesurvey.co.uk/id/4000000074546200,Shirkoak,,,,populatedPlace,Village,594343,135988,10000,250000,593025,135678,594557,136630,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Shirkoak,
osgb4000000074544766,http://data.ordnancesurvey.co.uk/id/4000000074544766,Beckley,,,,populatedPlace,Village,586161,124236,20000,250000,583291,122754,586338,124539,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Beckley,_East_Sussex",http://sws.geonames.org/2656054
osgb4000000074575780,http://data.ordnancesurvey.co.uk/id/4000000074575780,Flackley Ash,,,,populatedPlace,Village,587977,123343,7000,250000,587391,123028,588463,123552,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546197,http://data.ordnancesurvey.co.uk/id/4000000074546197,The Leacon,,,,populatedPlace,Hamlet,598599,132978,5000,25000,598300,132894,598800,133413,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543965,http://data.ordnancesurvey.co.uk/id/4000000074543965,Hareplain,,,,populatedPlace,Hamlet,583102,139529,5000,25000,582935,139338,583551,139925,TN27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN27,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543964,http://data.ordnancesurvey.co.uk/id/4000000074543964,Three Chimneys,,,,populatedPlace,Hamlet,582695,138696,5000,25000,582408,138282,582908,139133,TN27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN27,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544784,http://data.ordnancesurvey.co.uk/id/4000000074544784,Iden Green,,,,populatedPlace,Village,580358,131672,5000,250000,580114,131189,580738,131991,TN17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN17,,,,Tunbridge Wells,http://data.ordnancesurvey.co.uk/id/7000000000018650,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543944,http://data.ordnancesurvey.co.uk/id/4000000074543944,Playden,,,,populatedPlace,Village,591863,122231,7000,250000,591728,121212,592469,122338,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Playden,http://sws.geonames.org/2640222
osgb4000000074543689,http://data.ordnancesurvey.co.uk/id/4000000074543689,High Halden,,,,populatedPlace,Village,590030,137323,11000,250000,588813,136766,590493,137826,TN26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN26,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/High_Halden,http://sws.geonames.org/2646954
osgb4000000074543697,http://data.ordnancesurvey.co.uk/id/4000000074543697,Curteis' Corner,,,,populatedPlace,Village,585426,139416,6000,250000,585092,139037,585664,139968,TN27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN27,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074545625,http://data.ordnancesurvey.co.uk/id/4000000074545625,Stone in Oxney,,,,populatedPlace,Village,593982,127724,8000,250000,593748,127174,594248,128335,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Stone_in_Oxney,
osgb4000000074543940,http://data.ordnancesurvey.co.uk/id/4000000074543940,Bowlers Town,,,,populatedPlace,Hamlet,591429,122595,5000,25000,591186,122323,591686,122823,TN31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN31,,,,Rother,http://data.ordnancesurvey.co.uk/id/7000000000002852,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543962,http://data.ordnancesurvey.co.uk/id/4000000074543962,Dingleden,,,,populatedPlace,Hamlet,581642,131088,5000,25000,581449,130813,581949,131313,TN17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN17,,,,Tunbridge Wells,http://data.ordnancesurvey.co.uk/id/7000000000018650,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074545914,http://data.ordnancesurvey.co.uk/id/4000000074545914,Peening Quarter,,,,populatedPlace,Hamlet,588904,128315,5000,25000,588461,128278,589155,128982,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074822037,http://data.ordnancesurvey.co.uk/id/4000000074822037,Broad Tenterden,,,,populatedPlace,Other Settlement,588810,132036,15000,25000,588472,131723,588972,132586,TN30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN30,,,,Ashford,http://data.ordnancesurvey.co.uk/id/7000000000018232,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
